"Rob Blake","8445550","73"
"Patrick Fischer","8472418","50"
"Ryan Hamilton","8472424","65"
"Ville Koistinen","8473385","42"
"Niklas Backstrom","8473404","71"
"Per Ledin","8473407","61"
"Bryan Little","8473412","79"
"Leland Irving","8473414","47"
"Michael Caruso","8473416","73"
"Brad Marchand","8473419","79"
"Nick Foligno","8473422","90"
"Mike Weber","8473426","49"
"Derek Dorsett","8473432","59"
"Kevin Quick","8473433","73"
"Chad Johnson","8473434","35"
"Mathieu Carle","8473438","59"
"Jon Matsumoto","8473444","78"
"Kyle Okposo","8473449","74"
"Trevor Lewis","8473453","81"
"Rhett Rakhshani","8473456","38"
"Arturs Kulda","8473459","57"
"Steve Mason","8473461","64"
"Leo Komarov","8473463","61"
"Jamie McGinn","8473465","82"
"Ryan White","8473466","80"
"Eric Gryba","8473468","45"
"Milan Lucic","8473473","72"
"Riku Helenius","8473474","37"
"Jiri Tlusty","8473482","80"
"Kaspars Daugavins","8473484","53"
"Chris Stewart","8473485","72"
"Sergei Shirokov","8473488","56"
"Tomas Kana","8473491","48"
"Matt Beleskey","8473492","60"
"Ben Maxwell","8473493","80"
"Petteri Wirtanen","8473494","78"
"Oskar Osala","8473496","77"
"Reto Berra","8473499","16"
"Ty Wishart","8473501","66"
"James Reimer","8473503","31"
"Cal Clutterbuck","8473504","80"
"Peter LeBlanc","8473505","38"
"Jeff Petry","8473507","38"
"Jonas Junland","8473510","71"
"David McIntyre","8473511","37"
"Claude Giroux","8473512","75"
"Jesse Joensuu","8473514","78"
"Jhonas Enroth","8473523","58"
"Theo Peckham","8473525","62"
"Peter Mueller","8473526","72"
"Mark Dekanich","8473532","30"
"Jordan Staal","8473533","82"
"Patrik Berglund","8473534","83"
"James Sheppard","8473536","82"
"Viktor Stalberg","8473537","39"
"Carl Sneep","8473539","33"
"Jonathan Bernier","8473541","54"
"Tom Sestito","8473542","52"
"Derick Brassard","8473544","31"
"Michael Grabner","8473546","69"
"Phil Kessel","8473548","70"
"Andrew Bodnarchuk","8473550","62"
"Jeff Zatkoff","8473553","40"
"Cory Emmerton","8473558","69"
"Korbinian Holzer","8473560","38"
"John McCarthy","8473562","45"
"Nicklas Backstrom","8473563","82"
"Michael Frolik","8473564","79"
"Brian Strait","8473565","38"
"Andreas Nodl","8473568","77"
"Jan Mursak","8473569","51"
"Jamie McBain","8473571","50"
"Artem Anisimov","8473573","81"
"Shawn Matthias","8473574","77"
"Semyon Varlamov","8473575","33"
"Nikolay Kulemin","8473579","78"
"Matthew Corrente","8473580","67"
"Ivan Vishnevskiy","8473582","70"
"Andrew MacDonald","8473584","72"
"Erik Condra","8473588","40"
"Chris Summers","8473589","41"
"Vladimir Zharkov","8473592","69"
"Benn Ferriero","8473600","37"
"Jonathan Toews","8473604","82"
"Alexander Vasyunov","8473605","71"
"Michal Neuvirth","8473607","35"
"Blake Geoffrion","8473608","35"
"Bobby Sanguinetti","8473610","78"
"Shane Sims","8473611","42"
"Richard Bachman","8473614","35"
"Jonathan Rheault","8473616","75"
"Mathieu Perreault","8473618","77"
"Josh Tordjman","8473632","53"
"Denis Tolpeko","8473635","42"
"Cedrick Desjardins","8473638","30"
"Gabe Gauthier","8473644","69"
"Ryan Carter","8473646","48"
"FrÃ©dÃ©ric St-Denis","8473647","48"
"Victor Bartley","8473658","82"
"David Schlemko","8473673","71"
"Andrew Ebbett","8473682","76"
"Trevor Frischmon","8473687","80"
"Ryan Wilson","8473700","68"
"Frazer McLaren","8473712","75"
"John Scott","8473722","64"
"Tim Wallace","8473734","74"
"Jamie Fraser","8473827","67"
"Greg Rallo","8473867","55"
"Paul Szczechura","8473898","64"
"Kyle Greentree","8473904","81"
"Sean Bentivoglio","8473905","79"
"Kevin Westgarth","8473908","74"
"Steven Pinizzotto","8473911","56"
"Sean Collins","8473913","54"
"Mark Letestu","8473914","73"
"Steve Wagner","8473916","69"
"Joe Piskula","8473921","67"
"Darcy Campbell","8473923","74"
"Cory Murphy","8473924","37"
"Brad Mills","8473927","75"
"Lee Sweatt","8473931","52"
"Darroll Powe","8473932","68"
"Ben Lovejoy","8473933","78"
"Trevor Smith","8473942","83"
"Matt Anderson","8473944","66"
"Derek Smith","8473953","75"
"Teddy Purcell","8473962","78"
"Rob Klinkhammer","8473970","76"
"Jonas Hiller","8473972","46"
"Antti Pihlstrom","8473973","68"
"Erik Ersberg","8473975","28"
"Jaroslav Hlinka","8473979","61"
"Magnus Johansson","8473981","62"
"Alex Killorn","8473986","30"
"Luke Gazdic","8473989","65"
"Karl Alzner","8473991","78"
"Justin Falk","8473992","65"
"Jamie Benn","8473994","62"
"Luca Caputi","8473997","74"
"Nick Palmieri","8473999","61"
"Steven Kampfer","8474000","25"
"TJ Galiardi","8474001","77"
"Colby Cohen","8474002","43"
"Alex Grant","8474005","60"
"Paul Carey","8474008","24"
"Nick Bonino","8474009","44"
"John Albert","8474012","42"
"Ian Cole","8474013","44"
"Jim O'Brien","8474024","75"
"Eric Tangradi","8474025","61"
"Justin Braun","8474027","39"
"Cade Fairchild","8474029","41"
"Aaron Palushaj","8474030","49"
"Kevin Shattenkirk","8474031","49"
"Nick Petrecki","8474032","35"
"Patrick Maroon","8474034","80"
"Bill Sweatt","8474035","37"
"James van Riemsdyk","8474037","49"
"Paul Byron","8474038","64"
"Sam Gagner","8474040","76"
"Cody Almond","8474042","70"
"Zach Hamill","8474045","65"
"Alex Plante","8474046","68"
"Keith Aulie","8474048","64"
"Akim Aliu","8474049","50"
"Brett MacLean","8474050","74"
"Chris Terry","8474052","53"
"Logan Couture","8474053","66"
"P.K. Subban","8474056","62"
"Allen York","8474057","16"
"Linus Omark","8474059","62"
"Anthony Peluso","8474061","63"
"Riley Nash","8474062","36"
"Mark Katic","8474063","63"
"Thomas Hickey","8474066","70"
"Kyle Turris","8474068","71"
"Paul Postma","8474074","70"
"John Negrin","8474076","66"
"Carson McMillan","8474077","68"
"Johan Harju","8474085","64"
"Brad Malone","8474089","41"
"Brendan Smith","8474090","31"
"Brandon Sutter","8474091","72"
"Matt Halischuk","8474094","48"
"Dana Tyrell","8474095","30"
"Nick Spaling","8474096","79"
"Colton Sceviour","8474098","69"
"Dwight King","8474100","64"
"David Perron","8474102","81"
"TJ Brennan","8474113","59"
"Oscar Moller","8474114","54"
"Colton Gillies","8474121","45"
"Carl Gunnarsson","8474125","59"
"Milan Kytnar","8474128","72"
"Corey Tropp","8474130","21"
"Yannick Weber","8474134","74"
"Brett Bellemore","8474135","35"
"Drayson Bowman","8474137","68"
"Dustin Jeffrey","8474138","77"
"Maxime Macenauer","8474139","54"
"Patrick Kane","8474141","80"
"Ryan Thang","8474143","33"
"Robert Bortuzzo","8474145","23"
"Spencer Machacek","8474146","79"
"Evgenii Dadonov","8474149","47"
"Mikael Backlund","8474150","54"
"Ryan McDonagh","8474151","42"
"Scott Darling","8474152","27"
"Michal Repik","8474153","80"
"Andreas Thuresson","8474154","74"
"Max Pacioretty","8474157","71"
"Jakub Voracek","8474161","80"
"Jake Muzzin","8474162","62"
"Kevin Marshall","8474163","61"
"Jonathon Blum","8474164","57"
"Alec Martinez","8474166","72"
"Joakim Andersson","8474168","60"
"Carl Hagelin","8474176","41"
"Jon Kalinski","8474177","58"
"Keaton Ellerby","8474184","75"
"Lars Eller","8474189","56"
"Wayne Simmonds","8474190","82"
"Matt Frattin","8474192","42"
"Timo Pielmeier","8474194","48"
"Maksim Mayorov","8474195","74"
"Pierre-Cedric Labrie","8474201","63"
"John Curry","8474202","53"
"Nick Holden","8474207","61"
"Jason Demers","8474218","78"
"Jerome Samson","8474220","70"
"Maxim Noreau","8474222","77"
"Nate Raduns","8474225","71"
"Micheal Haley","8474230","45"
"Brett Gallant","8474236","50"
"Zack Smith","8474250","80"
"Jay Beagle","8474291","50"
"Joel Rechlicz","8474383","66"
"Brock Trotter","8474436","76"
"Matt Climie","8474488","45"
"Michael Kostka","8474497","80"
"Jesse Winchester","8474498","76"
"Derek Whitmore","8474500","77"
"Jeff Penner","8474511","80"
"Davis Drewiske","8474518","78"
"Jack Hillen","8474519","73"
"Jason Garrison","8474520","76"
"Mike Moore","8474531","76"
"Chris Mueller","8474535","62"
"Antti Niemi","8474550","41"
"Ville Leino","8474551","70"
"Fabian Brunnstrom","8474552","56"
"Eric Selleck","8474554","26"
"Anssi Salmela","8474557","73"
"Drew Doughty","8474563","90"
"Steven Stamkos","8474564","88"
"Alex Pietrangelo","8474565","51"
"Nikita Filatov","8474566","54"
"Zach Bogosian","8474567","61"
"Luke Schenn","8474568","79"
"Colin Wilson","8474569","58"
"Cody Hodgson","8474570","59"
"Mikkel Boedker","8474571","84"
"Josh Bailey","8474573","68"
"Tyler Myers","8474574","64"
"Colten Teubert","8474575","74"
"Zach Boychuk","8474576","53"
"Joe Colborne","8474577","40"
"Erik Karlsson","8474578","59"
"Luca Sbisa","8474579","59"
"Jake Gardiner","8474581","39"
"Mattias Tedenby","8474582","51"
"Michael Del Zotto","8474584","62"
"Tyler Cuma","8474585","21"
"Jordan Eberle","8474586","76"
"Greg Nemisz","8474587","72"
"Viktor Tikhonov","8474588","65"
"Tyler Ennis","8474589","67"
"John Carlson","8474590","59"
"Tom McCollum","8474591","59"
"Philip McRae","8474592","59"
"Jacob Markstrom","8474593","40"
"Slava Voynov","8474594","61"
"Jake Allen","8474596","53"
"Cody Goloubef","8474597","42"
"Nicolas Deschamps","8474598","67"
"Roman Josi","8474600","53"
"Yann Sauve","8474601","61"
"Justin Schultz","8474602","49"
"Eric O'Dell","8474603","65"
"Aaron Ness","8474604","37"
"Patrick Wiercioch","8474605","36"
"Colby Robak","8474606","65"
"Max Sauve","8474607","64"
"Luke Adam","8474609","47"
"Zac Dalpe","8474610","37"
"Cameron Gaunce","8474611","67"
"Travis Hamonic","8474612","57"
"Derek Stepan","8474613","40"
"Jared Staal","8474615","72"
"Patrice Cormier","8474616","60"
"Marco Scandella","8474618","60"
"Jimmy Hayes","8474625","42"
"Jori Lehtera","8474627","65"
"Michael Stone","8474628","69"
"Shawn Lalonde","8474629","66"
"Marc-Andre Bourdon","8474631","54"
"Evgeny Grachev","8474634","67"
"Michael Hutchinson","8474636","38"
"Andrew Campbell","8474638","72"
"Adam Henrique","8474641","56"
"Lance Bouma","8474642","48"
"Brandon McMillan","8474646","70"
"Tomas Kundratek","8474649","57"
"Braden Holtby","8474651","61"
"Jamie Arniel","8474657","63"
"Matt Donovan","8474659","57"
"David Warsofsky","8474660","45"
"Michal Jordan","8474661","64"
"Johan Motin","8474662","60"
"David Ullstrom","8474666","42"
"Dale Weise","8474668","74"
"Andre Petersson","8474670","52"
"TJ Brodie","8474673","63"
"James Wright","8474674","71"
"Gustav Nyquist","8474679","38"
"Andrei Loktionov","8474681","51"
"Dustin Tokarski","8474682","58"
"Derek Grant","8474683","35"
"Matt Calvert","8474685","58"
"Greg Pateryn","8474688","28"
"Kevin Poulin","8474690","39"
"Philippe Cornet","8474691","63"
"Tomas Kubalik","8474693","42"
"Mark Borowiecki","8474697","33"
"Mark Olver","8474705","40"
"Philip Larsen","8474707","54"
"Alexander Pechurskiy","8474708","20"
"Matt Martin","8474709","61"
"Cam Atkinson","8474715","36"
"Jared Spurgeon","8474716","59"
"Mark Barberio","8474717","66"
"Teemu Hartikainen","8474719","60"
"Ben Smith","8474727","37"
"Mike Murphy","8474729","54"
"Jonas Holos","8474730","55"
"Justin DiBenedetto","8474731","62"
"Zac Rinaldo","8474736","56"
"Tommy Wingels","8474739","41"
"Zach Redmond","8474743","38"
"Sean Collins","8474744","33"
"Matt Bartkowski","8474749","41"
"Joacim Eriksson","8474754","33"
"Stefan Della Rovere","8474762","65"
"Anders Lindback","8474765","27"
"Peter Mannino","8474771","46"
"Stu Bickel","8474772","21"
"Dalton Prout","8474774","65"
"Justin Hodgman","8474793","72"
"Jordie Benn","8474818","55"
"Mark Cundari","8474837","60"
"Carter Bancks","8474844","53"
"Antoine Roussel","8474849","58"
"Brandon Mashinter","8474850","52"
"Nathan Lawson","8474855","34"
"Tyler Johnson","8474870","68"
"Brian Lashoff","8474873","66"
"Mike Hoffman","8474884","62"
"Martin Jones","8474889","55"
"Eric Wellwood","8474892","61"
"Mark Van Guilder","8474939","73"
"Matt Taormina","8475060","45"
"David Sloane","8475068","37"
"Geoff Kinrade","8475073","49"
"Johan Backlund","8475080","49"
"MacGregor Sharp","8475085","49"
"Corey Elkins","8475086","42"
"Christian Hanson","8475087","42"
"Brad Thiessen","8475097","41"
"Tyler Bozak","8475098","19"
"Travis Turnbull","8475102","44"
"Evan Oberg","8475104","43"
"Dan Sexton","8475105","38"
"Jamie Fritsch","8475115","39"
"Matt Gilroy","8475118","45"
"Zach Sill","8475119","58"
"Ilkka Heikkinen","8475128","54"
"Alexander Salak","8475130","52"
"Jordan Schroeder","8475147","41"
"Tim Erixon","8475148","69"
"Marcus Johansson","8475149","58"
"Jordan Caron","8475150","56"
"Kyle Palmieri","8475151","33"
"Dylan Olsen","8475153","59"
"Carter Ashton","8475154","70"
"Simon Despres","8475155","72"
"Mikko Koskinen","8475156","42"
"Landon Ferraro","8475157","73"
"Ryan O'Reilly","8475158","74"
"Carl Klingberg","8475159","62"
"Kyle Clifford","8475160","66"
"Chris Brown","8475161","69"
"Mat Clark","8475162","63"
"Alex Chiasson","8475163","56"
"Jakob Silfverberg","8475164","46"
"Anton Lander","8475165","61"
"John Tavares","8475166","62"
"Victor Hedman","8475167","51"
"Matt Duchene","8475168","57"
"Evander Kane","8475169","67"
"Brayden Schenn","8475170","70"
"Oliver Ekman-Larsson","8475171","53"
"Nazem Kadri","8475172","56"
"Scott Glennie","8475173","55"
"Jared Cowen","8475174","48"
"Magnus Paajarvi","8475175","63"
"Ryan Ellis","8475176","63"
"Calvin de Haan","8475177","74"
"Zack Kassian","8475178","67"
"Dmitry Kulikov","8475179","64"
"Peter Holland","8475180","74"
"Nick Leddy","8475181","55"
"David Rundblad","8475182","61"
"Louis Leblanc","8475183","60"
"Chris Kreider","8475184","31"
"Jacob Josefson","8475185","67"
"John Moore","8475186","57"
"Brayden McNabb","8475188","73"
"Jamie Devane","8475190","64"
"Reilly Smith","8475191","49"
"Taylor Beck","8475192","67"
"Tomas Tatar","8475193","56"
"Philip Samuelsson","8475194","65"
"Anders Nilsson","8475195","39"
"Ben Hanowski","8475196","50"
"Tyson Barrie","8475197","68"
"Joonas Nattinen","8475198","61"
"Eric Gelinas","8475199","67"
"Dmitry Orlov","8475200","23"
"Jesse Blacker","8475203","67"
"Brandon Pirri","8475204","44"
"Stefan Elliott","8475206","77"
"Brian Dumoulin","8475208","41"
"Richard Panik","8475209","41"
"Drew Shore","8475213","69"
"Jeremy Morin","8475214","62"
"Robin Lehner","8475215","28"
"Mattias Ekholm","8475218","59"
"Kristopher Foucault","8475219","58"
"Marcus Foligno","8475220","65"
"Sami Vatanen","8475222","35"
"Linden Vey","8475223","71"
"Jordan Szwarz","8475224","67"
"Craig Smith","8475225","54"
"Casey Cizikas","8475231","55"
"David Savard","8475233","68"
"Nicolas Deslauriers","8475235","68"
"Cody Eakin","8475236","60"
"Kevin Connauton","8475246","40"
"Michael Latta","8475247","65"
"Alexander Urbom","8475248","44"
"Andrej Nestrasil","8475250","72"
"Matt Hackett","8475252","55"
"Garrett Wilson","8475253","53"
"Gabriel Dumont","8475254","51"
"Corban Knight","8475260","61"
"Roman Horak","8475264","54"
"Tomas Vincour","8475266","55"
"Gabriel Bourque","8475268","60"
"Anton Klementyev","8475270","1"
"Seth Helgeson","8475274","58"
"Patrick Wey","8475275","58"
"Ben Chiarot","8475279","67"
"Lane MacDermid","8475283","64"
"Erik Haula","8475287","59"
"Brandon Kozun","8475295","72"
"Mitch Callahan","8475296","70"
"Joni Ortio","8475299","37"
"Connor Knapp","8475303","23"
"Scott Timmins","8475304","66"
"Jerry D'Amigo","8475309","60"
"Curtis McKenzie","8475310","53"
"Darcy Kuemper","8475311","55"
"Anders Lee","8475314","49"
"Philip Varone","8475321","58"
"Marcus Kruger","8475323","49"
"Jordan Nolan","8475325","64"
"Adam Almquist","8475332","41"
"Oliver Lauridsen","8475342","33"
"Jonas Gustavsson","8475361","47"
"Andreas Engqvist","8475372","31"
"Mika Pyorala","8475381","55"
"Matthew Konan","8475395","61"
"Craig Cunningham","8475414","72"
"Darren Archibald","8475423","68"
"Brandon Manning","8475430","72"
"Henrik Karlsson","8475431","47"
"Brenden Dillon","8475455","70"
"Andrew Agozzino","8475461","67"
"Radko Gudas","8475462","48"
"Julien Brouillette","8475567","70"
"Ryan Stanton","8475598","69"
"Casey Wellman","8475602","39"
"Ben Holmstrom","8475603","38"
"Nate Prosser","8475613","38"
"Aaron Volpatti","8475619","32"
"Carter Hutton","8475622","19"
"Matt Irwin","8475625","31"
"Bobby Butler","8475637","38"
"Brayden Irwin","8475638","33"
"Erik Gustafsson","8475640","40"
"Brendon Nash","8475641","34"
"Chris Breen","8475648","65"
"Brandon Bollig","8475650","36"
"Cam Talbot","8475660","24"
"Dave Dziurzynski","8475661","54"
"Eddie Lack","8475663","40"
"Matt Fraser","8475671","63"
"Linus Klasen","8475677","62"
"Jarod Palmer","8475679","41"
"Jussi Rynnas","8475680","8"
"Ben Scrivens","8475681","36"
"Sergei Bobrovsky","8475683","32"
"Christopher Tanev","8475690","50"
"Mats Zuccarello","8475692","44"
"Calle Jarnkrok","8475714","54"
"Martin Marincin","8475716","57"
"Calvin Pickard","8475717","47"
"Kent Simpson","8475720","27"
"Jason Zucker","8475722","71"
"Tyler Toffoli","8475726","54"
"Ryan Spooner","8475727","62"
"Johan Larsson","8475728","44"
"Max Reinhart","8475733","62"
"Greg McKegg","8475735","64"
"Michael Bournival","8475739","46"
"Evgeny Kuznetsov","8475744","29"
"Charlie Coyle","8475745","26"
"Patrik Nemeth","8475747","47"
"Christian Thomas","8475749","59"
"Jon Merrill","8475750","50"
"Tyler Pitlick","8475752","25"
"Justin Faulk","8475753","56"
"Brock Nelson","8475754","31"
"Alex Petrovic","8475755","66"
"Brett Bulmer","8475757","39"
"Devante Smith-Pelly","8475758","57"
"Brandon Gormley","8475759","62"
"Nick Bjugstad","8475760","25"
"Beau Bennett","8475761","46"
"Kevin Hayes","8475763","23"
"Cam Fowler","8475764","54"
"Vladimir Tarasenko","8475765","45"
"Austin Watson","8475766","63"
"Joey Hishon","8475767","71"
"Jaden Schwartz","8475768","46"
"Quinton Howden","8475769","62"
"Emerson Etem","8475770","32"
"Mark Visentin","8475771","23"
"Riley Sheahan","8475772","40"
"Petter Granberg","8475774","36"
"Tye McGinn","8475775","62"
"Chris Wagner","8475780","38"
"Jeff Skinner","8475784","63"
"Alexander Burmistrov","8475788","42"
"Jack Campbell","8475789","40"
"Erik Gudbranson","8475790","69"
"Taylor Hall","8475791","63"
"Brett Connolly","8475792","71"
"Ryan Johansen","8475793","47"
"Tyler Seguin","8475794","61"
"Dylan McIlrath","8475795","53"
"Mark Pysyk","8475796","61"
"Jarred Tinordi","8475797","59"
"Mikael Granlund","8475798","52"
"Nino Niederreiter","8475799","42"
"Teemu Pulkkinen","8475800","43"
"Joakim Nordstrom","8475807","39"
"Michael Chaput","8475808","29"
"Bryan Rust","8475810","58"
"Julian Melchiori","8475815","48"
"Sami Aittokallio","8475824","18"
"Justin Shugg","8475826","68"
"Philipp Grubauer","8475831","17"
"Bill Arnold","8475833","62"
"Sam Carrick","8475842","61"
"Justin Florek","8475845","40"
"Brendan Gallagher","8475848","52"
"Petr Mrazek","8475852","41"
"Jesper Fast","8475855","40"
"Brandon Davidson","8475869","31"
"Freddie Hamilton","8475878","65"
"Frederik Andersen","8475883","24"
"Patrick Holland","8475889","41"
"Joonas Rask","8475893","58"
"Zach Trotman","8475902","47"
"John Klingberg","8475906","30"
"Michael Ferland","8475907","44"
"Mark Stone","8475913","56"
"Jason Akeson","8475917","56"
"Marcel Mueller","8475950","41"
"Michael Sgarbossa","8475958","67"
"Brody Sutter","8475980","48"
"Jamie Doornbosch","8475990","64"
"Brendan Shinnimin","8475996","64"
"Ben Street","8476043","4"
"Mark Arcobello","8476062","34"
"Justin Johnson","8476086","58"
"Ryan Garbutt","8476116","30"
"Harry Zolnierczyk","8476158","31"
"Steve Oleksy","8476162","40"
"Taylor Fedun","8476166","35"
"Matt Read","8476177","37"
"Will Acton","8476179","38"
"Kevan Miller","8476191","39"
"Cory Conacher","8476195","37"
"Stephane Da Costa","8476205","59"
"Andy Miele","8476206","41"
"Brian Gibbons","8476207","36"
"Matt Campanale","8476208","22"
"Mike Sislo","8476209","38"
"Carter Camper","8476211","40"
"Brandon Defazio","8476214","33"
"Chay Genoway","8476224","42"
"Mike Connolly","8476225","43"
"Joe Whitney","8476227","36"
"Keith Kinkaid","8476234","40"
"Justin Fontaine","8476235","43"
"Iiro Tarkki","8476243","48"
"Raphael Diaz","8476244","50"
"Jyrki Jokipakka","8476279","37"
"Ondrej Palat","8476292","42"
"Scott Wilson","8476293","6"
"Frank Corrado","8476302","62"
"David Broll","8476304","73"
"Josh Manson","8476312","42"
"Nathan Lieuwen","8476319","37"
"Iiro Pakarinen","8476336","37"
"Dominik Uher","8476339","40"
"Anton Forsberg","8476341","12"
"Tobias Rieder","8476356","36"
"John Persson","8476367","36"
"Andrew Shaw","8476381","56"
"Vincent Trocheck","8476389","44"
"Adam Lowry","8476392","29"
"Klas Dahlbeck","8476403","29"
"Andy Andreoff","8476404","66"
"Josh Leivo","8476410","71"
"Jonathan Racine","8476411","45"
"Jean-Gabriel Pageau","8476419","37"
"Reid Boucher","8476423","64"
"Ty Rattie","8476427","46"
"Rocco Grimaldi","8476428","51"
"Scott Mayfield","8476429","62"
"Tomas Jurco","8476430","53"
"Adam Clendening","8476431","69"
"Boone Jenner","8476432","58"
"Magnus Hellberg","8476433","35"
"Dmitrij Jaskin","8476436","46"
"Victor Rask","8476437","26"
"Brandon Saad","8476438","54"
"Markus Granlund","8476440","4"
"Matt Nieto","8476442","72"
"Xavier Ouellet","8476443","41"
"Johan Sundstrom","8476445","22"
"William Karlsson","8476448","33"
"Scott Harrington","8476449","68"
"Ryan Sproul","8476450","31"
"Lucas Lessio","8476451","72"
"Tyler Wotherspoon","8476452","41"
"Ryan Nugent-Hopkins","8476454","41"
"Gabriel Landeskog","8476455","42"
"Jonathan Huberdeau","8476456","43"
"Adam Larsson","8476457","34"
"Ryan Strome","8476458","76"
"Mika Zibanejad","8476459","11"
"Mark Scheifele","8476460","49"
"Sean Couturier","8476461","58"
"Dougie Hamilton","8476462","67"
"Jonas Brodin","8476463","22"
"Ryan Murphy","8476465","77"
"Sven Baertschi","8476466","42"
"Jamie Oleksiak","8476467","59"
"J.T. Miller","8476468","45"
"Joel Armia","8476469","8"
"Nathan Beaulieu","8476470","49"
"Oscar Klefbom","8476472","15"
"Connor Murphy","8476473","35"
"Joe Morrow","8476476","41"
"Stuart Percy","8476478","79"
"Phillip Danault","8476479","44"
"Nicklas Jensen","8476482","42"
"Rickard Rakell","8476483","16"
"Seth Griffith","8476495","53"
"Adam Payerl","8476522","68"
"Colin Smith","8476536","42"
"Jonathan Marchessault","8476539","62"
"Barclay Goodrow","8476624","73"
"Calvin Heeter","8476763","5"
"Mike Halmo","8476765","62"
"Bobby Farnham","8476769","31"
"Brad Hunt","8476779","37"
"Torey Krug","8476792","59"
"Karl Stollery","8476798","34"
"Cameron Schilling","8476799","25"
"Spencer Abbott","8476805","38"
"J.T. Brown","8476806","36"
"Matt Tennyson","8476807","57"
"Brian Flynn","8476808","38"
"Jeremy Welsh","8476819","49"
"Luke Glendening","8476822","35"
"Chad Billins","8476827","27"
"Roman Cervenka","8476834","51"
"Daniel Bang","8476835","38"
"Viktor Fasth","8476839","9"
"Niklas Svedberg","8476844","27"
"Cristopher Nilstorp","8476846","16"
"Harri Pesonen","8476849","58"
"Ryan Murray","8476850","41"
"Griffin Reinhart","8476852","3"
"Morgan Rielly","8476853","43"
"Hampus Lindholm","8476854","1"
"Matt Dumba","8476856","33"
"Tanner Pearson","8476871","52"
"Cody Ceci","8476879","57"
"Tomas Hertl","8476881","35"
"Derrick Pouliot","8476884","31"
"Filip Forsberg","8476887","15"
"Jordan Martinook","8476921","35"
"Colton Sissons","8476925","39"
"Jake McCabe","8476931","45"
"Brendan Woods","8476944","29"
"Cedric Paquette","8476975","45"
"Marek Mazanec","8476992","27"
"Damien Brunner","8477059","51"
"Dmitry Korobov","8477082","37"
"Kellan Lain","8477201","47"
"Andrew Hammond","8477202","43"
"Andrej Sustr","8477205","51"
"Tim Schaller","8477213","45"
"Conor Allen","8477214","46"
"Danny DeKeyser","8477215","58"
"Eriah Hayes","8477227","59"
"Matt Lindblad","8477228","51"
"Drew LeBlanc","8477243","38"
"Chad Ruhwedel","8477244","55"
"Anton Belov","8477289","38"
"Michael Raffl","8477290","49"
"Antti Raanta","8477293","2"
"Sven Andrighetto","8477413","32"
"Marko Dano","8477448","5"
"Kerby Rychel","8477510","26"
"Josh Jooris","8477591","42"
"Simon Moser","8477666","47"
"Kevin Czuczman","8477814","37"
"Cody Kunyk","8477832","61"
"Matt Carey","8477836","36"
"Trevor van Riemsdyk","8477845","29"
"Bryce Van Brabant","8477847","46"
"Christian Folin","8477850","40"
"Melker Karlsson","8477922","38"
"Pierre-Edouard Bellemare","8477930","47"
"Jiri Sekac","8478137","46"
